,Rooms,Price,Date,Propertycount,Distance,Qtr,Year,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Northern Metropolitan,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Victoria,Regionname_Western Metropolitan,Method_PI,Method_S,Method_SA,Method_SP,Method_VB
24007,2,1789000.0,2017-05-13,5454,13.8,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24008,2,837000.0,2017-05-13,5454,13.8,2,2017,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24009,1,300000.0,2017-05-13,11308,5.3,2,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24015,2,1800000.0,2017-05-13,11308,5.3,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24016,1,275000.0,2017-05-13,11308,5.3,2,2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24017,3,1300000.0,2017-05-13,11308,5.3,2,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
24018,3,1575000.0,2017-05-13,6482,6.2,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24019,2,1320000.0,2017-05-13,6482,6.2,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24021,4,3600000.0,2017-05-13,6482,6.2,2,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24022,4,2425000.0,2017-05-13,6482,6.2,2,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
24023,3,1890000.0,2017-05-13,6482,6.2,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24024,1,400500.0,2017-05-13,6482,6.2,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24026,3,1000800.0,2017-05-13,3794,21.3,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24028,2,613000.0,2017-05-13,2674,8.8,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24029,2,528500.0,2017-05-13,4794,16.0,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24030,3,910000.0,2017-05-13,4794,16.0,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24032,2,824000.0,2017-05-13,4794,16.0,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24033,4,680000.0,2017-05-13,13830,18.4,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24034,4,1340000.0,2017-05-13,3145,12.3,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24035,4,1132000.0,2017-05-13,768,12.3,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24037,5,1689000.0,2017-05-13,5549,7.8,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24038,2,690000.0,2017-05-13,5549,7.8,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24039,3,1330000.0,2017-05-13,5549,7.8,2,2017,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24040,3,1851000.0,2017-05-13,5549,7.8,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24041,5,2325000.0,2017-05-13,1554,7.8,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24042,3,2400000.0,2017-05-13,1554,7.8,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24043,4,566000.0,2017-05-13,121,20.6,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24044,3,840000.0,2017-05-13,2339,14.5,2,2017,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24045,2,490000.0,2017-05-13,5629,11.7,2,2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24046,3,745000.0,2017-05-13,5629,11.7,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24047,3,845000.0,2017-05-13,5629,11.7,2,2017,0,1,0,0,0,0,0,0,1,0,1,0,0,0
24048,4,1300000.0,2017-05-13,5629,11.7,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24049,4,910000.0,2017-05-13,5629,11.7,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24051,3,941000.0,2017-05-13,5629,11.7,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24052,3,738000.0,2017-05-13,5629,11.7,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24053,2,525000.0,2017-05-13,5263,3.4,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,1
24057,1,468000.0,2017-05-13,10331,5.4,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24058,4,2600000.0,2017-05-13,10331,5.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24060,5,4515000.0,2017-05-13,10331,5.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24061,5,3160000.0,2017-05-13,10331,5.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24062,2,820000.0,2017-05-13,10331,5.4,2,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24067,3,1200000.0,2017-05-13,2671,7.3,2,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
24068,3,600000.0,2017-05-13,4654,26.0,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24069,6,1200000.0,2017-05-13,4654,26.0,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24070,3,488000.0,2017-05-13,1414,12.1,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24071,3,1190000.0,2017-05-13,1808,6.4,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24072,3,771000.0,2017-05-13,2949,23.3,2,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
24074,5,710000.0,2017-05-13,8279,16.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24075,3,655000.0,2017-05-13,8279,16.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24076,1,350000.0,2017-05-13,8279,16.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24077,4,771000.0,2017-05-13,8279,16.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24078,3,450000.0,2017-05-13,8279,16.3,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24079,4,948000.0,2017-05-13,1624,14.6,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24080,2,590000.0,2017-05-13,4168,12.7,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24081,3,631000.0,2017-05-13,4168,12.7,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24082,4,755000.0,2017-05-13,4168,12.7,2,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24083,3,873000.0,2017-05-13,3873,6.4,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24084,3,2250000.0,2017-05-13,4675,5.9,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24087,3,2000000.0,2017-05-13,4675,5.9,2,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24095,3,910000.0,2017-05-13,8801,8.4,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24096,4,1290000.0,2017-05-13,8801,8.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24098,3,2020000.0,2017-05-13,8801,8.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24101,3,950000.0,2017-05-13,4918,4.3,2,2017,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24102,4,1080000.0,2017-05-13,4918,4.3,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24105,4,591000.0,2017-05-13,4704,17.4,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24106,2,452000.0,2017-05-13,17496,0.0,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24107,3,400000.0,2017-05-13,3600,31.7,2,2017,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24108,3,313000.0,2017-05-13,4718,29.8,2,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24109,3,286000.0,2017-05-13,4718,29.8,2,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24110,3,335000.0,2017-05-13,4718,29.8,2,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24111,3,1005000.0,2017-05-13,6162,20.0,2,2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24112,3,1105000.0,2017-05-13,6162,20.0,2,2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24115,2,380000.0,2017-05-13,10529,17.9,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24116,3,559000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24117,4,707000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24118,3,613000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24119,3,669000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24120,3,550000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24121,4,577000.0,2017-05-13,10529,17.9,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24123,5,1315000.0,2017-05-13,6871,17.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24124,3,1105000.0,2017-05-13,6871,17.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24126,3,1450000.0,2017-05-13,6871,17.2,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24127,3,1047000.0,2017-05-13,6871,17.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24128,4,2100000.0,2017-05-13,2079,10.2,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24130,4,2660000.0,2017-05-13,2079,10.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24131,2,665000.0,2017-05-13,2079,10.2,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24132,3,1100000.0,2017-05-13,6232,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24133,2,1350000.0,2017-05-13,6232,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24134,5,2300000.0,2017-05-13,6232,6.2,2,2017,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24135,2,1302500.0,2017-05-13,6232,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24136,2,742500.0,2017-05-13,2555,14.3,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24137,3,680000.0,2017-05-13,3532,31.6,2,2017,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24138,5,2680000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24139,3,1305000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24140,4,1143000.0,2017-05-13,13366,14.2,2,2017,0,1,0,1,0,0,0,0,0,0,1,0,0,0
24141,3,1302000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24142,4,1590000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24143,4,1970000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24144,4,2105000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24145,3,1106000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24146,5,1620000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24147,3,1280000.0,2017-05-13,13366,14.2,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24148,4,880500.0,2017-05-13,7113,18.8,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24150,4,930000.0,2017-05-13,7113,18.8,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24151,2,770000.0,2017-05-13,4442,10.1,2,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24152,2,582000.0,2017-05-13,4442,10.1,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24153,3,1200000.0,2017-05-13,4442,10.1,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24155,5,640000.0,2017-05-13,9376,34.1,2,2017,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24156,3,574000.0,2017-05-13,9376,34.1,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24157,3,975000.0,2017-05-13,5498,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24158,5,1820000.0,2017-05-13,5498,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24159,3,900000.0,2017-05-13,5498,6.2,2,2017,0,1,0,0,0,0,0,0,1,0,1,0,0,0
24160,3,870000.0,2017-05-13,5498,6.2,2,2017,0,1,0,0,0,0,0,0,1,0,1,0,0,0
24161,3,944000.0,2017-05-13,2291,10.4,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24163,3,650000.0,2017-05-13,11806,22.7,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24164,3,2161000.0,2017-05-13,6821,1.8,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24165,3,1057000.0,2017-05-13,1058,21.1,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24166,5,1750000.0,2017-05-13,11364,5.3,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24168,4,1822000.0,2017-05-13,11364,5.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24169,1,280000.0,2017-05-13,11364,5.3,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,1
24170,3,950000.0,2017-05-13,4973,15.4,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24171,2,1195000.0,2017-05-13,4973,15.4,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24172,3,1161000.0,2017-05-13,4973,15.4,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24173,4,1280000.0,2017-05-13,4973,15.4,2,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24176,3,1400000.0,2017-05-13,2651,11.2,2,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24177,3,655000.0,2017-05-13,3224,12.3,2,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24178,5,1351000.0,2017-05-13,3224,12.3,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24179,3,1205000.0,2017-05-13,3224,12.3,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24180,3,1210000.0,2017-05-13,2547,12.3,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24181,4,1410000.0,2017-05-13,3692,15.5,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24182,3,815000.0,2017-05-13,3692,15.5,2,2017,0,0,1,0,0,1,0,0,0,0,1,0,0,0
24183,3,960000.0,2017-05-13,3578,11.4,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24184,4,1486000.0,2017-05-13,3578,11.4,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24186,3,1010000.0,2017-05-13,5087,21.5,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24187,3,1120000.0,2017-05-13,5087,21.5,2,2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24188,3,930000.0,2017-05-13,5087,21.5,2,2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24189,4,1865000.0,2017-05-13,5087,21.5,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24190,4,3970000.0,2017-05-13,2309,1.8,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24191,2,660000.0,2017-05-13,7485,8.5,2,2017,0,1,0,0,1,0,0,0,0,0,0,0,1,0
24192,4,770000.0,2017-05-13,7485,8.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24193,2,496000.0,2017-05-13,7485,8.5,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24194,3,585000.0,2017-05-13,7485,8.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24195,2,540000.0,2017-05-13,7485,8.5,2,2017,0,1,0,0,1,0,0,0,0,0,0,0,0,1
24197,3,708000.0,2017-05-13,7485,8.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24198,2,497000.0,2017-05-13,7485,8.5,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24199,3,800000.0,2017-05-13,7485,8.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24202,4,1995000.0,2017-05-13,8648,3.5,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24204,2,575000.0,2017-05-13,8648,3.5,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24205,2,1000000.0,2017-05-13,8648,3.5,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24207,2,805000.0,2017-05-13,7717,4.6,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24209,2,1615000.0,2017-05-13,7717,4.6,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24210,2,645000.0,2017-05-13,7717,4.6,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24212,2,550000.0,2017-05-13,7717,4.6,2,2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24213,1,410000.0,2017-05-13,7717,4.6,2,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24214,4,770000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24215,3,800000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24216,4,1075000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24217,3,1015000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24218,2,825000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24219,2,532500.0,2017-05-13,14577,8.4,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24220,3,880000.0,2017-05-13,14577,8.4,2,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24221,3,1020000.0,2017-05-13,14577,8.4,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24222,2,980000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24223,4,678500.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24224,2,861500.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24225,3,801000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24226,4,1150000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24227,3,760000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24228,2,490000.0,2017-05-13,21650,12.0,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24229,3,605000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24230,3,810000.0,2017-05-13,21650,12.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24231,2,652000.0,2017-05-13,21650,12.0,2,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24232,2,690000.0,2017-05-13,14949,2.4,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,1
24233,2,1050000.0,2017-05-13,14949,2.4,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24234,3,2060000.0,2017-05-13,14949,2.4,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24235,2,490000.0,2017-05-13,14949,2.4,2,2017,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24237,3,740000.0,2017-05-13,7785,19.9,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24238,4,928000.0,2017-05-13,7785,19.9,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24239,4,886000.0,2017-05-13,4407,21.3,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24240,3,1090000.0,2017-05-13,4407,21.3,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24241,3,1010000.0,2017-05-13,3619,19.9,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24242,2,580000.0,2017-05-13,3619,19.9,2,2017,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24245,4,1150000.0,2017-05-13,3540,8.9,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24246,4,513000.0,2017-05-13,5833,20.6,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24247,5,840000.0,2017-05-13,5833,20.6,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24248,4,465000.0,2017-05-13,5833,20.6,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24249,2,535000.0,2017-05-13,4497,15.2,2,2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24252,4,730000.0,2017-05-13,8077,35.4,2,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24253,4,770000.0,2017-05-13,8077,35.4,2,2017,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24254,2,665000.0,2017-05-13,2417,5.1,2,2017,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24255,3,950000.0,2017-05-13,2417,5.1,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24256,3,815000.0,2017-05-13,984,6.2,2,2017,0,1,0,0,0,0,0,0,1,0,1,0,0,0
24257,2,321000.0,2017-05-13,984,6.2,2,2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24258,2,1100000.0,2017-05-13,5943,1.9,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24260,3,1820000.0,2017-05-13,5943,1.9,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24261,2,420000.0,2017-05-13,7969,20.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24262,4,522000.0,2017-05-13,7969,20.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24263,4,683500.0,2017-05-13,7969,20.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24264,5,730000.0,2017-05-13,7969,20.5,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24265,3,430000.0,2017-05-13,7969,20.5,2,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24267,3,920000.0,2017-05-13,14887,2.7,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24269,2,615000.0,2017-05-13,14887,2.7,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24271,2,642000.0,2017-05-13,14887,2.7,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24273,2,580000.0,2017-05-13,8400,0.7,2,2017,0,0,1,0,0,0,1,0,0,0,0,1,0,0
24275,3,1100000.0,2017-05-13,1223,6.2,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24276,5,660000.0,2017-05-13,14042,14.0,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24279,2,680000.0,2017-05-13,14042,14.0,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24280,5,1005000.0,2017-05-13,915,16.1,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24282,2,1077000.0,2017-05-13,13240,5.0,2,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24283,2,1301000.0,2017-05-13,13240,5.0,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24285,2,1440000.0,2017-05-13,13240,5.0,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24286,1,410000.0,2017-05-13,13240,5.0,2,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24287,3,900000.0,2017-05-13,3284,8.2,2,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24288,3,308000.0,2017-05-13,14092,31.7,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24289,3,718000.0,2017-05-13,4217,10.5,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24290,4,685000.0,2017-05-13,6763,10.5,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24291,3,475000.0,2017-05-13,6763,10.5,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24292,2,825000.0,2017-05-13,5457,10.2,2,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24293,3,1525000.0,2017-05-13,5457,10.2,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24295,2,1260000.0,2017-05-13,5457,10.2,2,2017,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24298,4,2360000.0,2017-05-13,5457,10.2,2,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24299,3,571000.0,2017-05-13,3640,18.0,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24300,3,482000.0,2017-05-13,10160,18.4,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24301,5,750000.0,2017-05-13,10160,18.4,2,2017,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24302,4,508000.0,2017-05-13,10160,18.4,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24303,3,625000.0,2017-05-13,5336,15.5,2,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24304,4,1475000.0,2017-05-13,6202,15.5,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24305,3,1210000.0,2017-05-13,6202,15.5,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24306,3,868000.0,2017-05-13,6202,15.5,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24307,4,1583000.0,2017-05-13,6202,15.5,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24308,4,1181000.0,2017-05-13,5420,12.4,2,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24309,3,1385000.0,2017-05-13,5420,12.4,2,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24310,3,700000.0,2017-05-13,7955,15.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24311,3,838000.0,2017-05-13,7955,15.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24312,4,670000.0,2017-05-13,7955,15.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24314,3,647000.0,2017-05-13,7955,15.3,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24316,3,865000.0,2017-05-13,8870,7.0,2,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24317,2,462000.0,2017-05-13,8870,7.0,2,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24318,3,1100000.0,2017-05-13,8870,7.0,2,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24319,4,1635000.0,2017-05-13,8870,7.0,2,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24320,3,998000.0,2017-05-13,8870,7.0,2,2017,0,1,0,0,1,0,0,0,0,0,0,0,1,0
